time_s,x+,x-,y+,y-,z+,z-,OBC,EPS,COMMS,CAMERA,ADCS
4.800000000000000000e+02,5.669446859887427337e+01,2.769361519366857394e+01,1.285334287613747328e+01,2.989946920379815865e+01,-7.731101505948696773e-02,3.498787856686971764e+01,2.575714065720238821e+01,2.573744450820415608e+01,2.491020625027849178e+01,2.473294090929441325e+01,2.498899084627139899e+01
4.849999999999999432e+02,5.669031064435671396e+01,2.771770815947427380e+01,1.286594567337132311e+01,2.994682191377343372e+01,-2.458682691566876355e-01,3.545841284432183471e+01,2.582024012354402132e+01,2.580039799157856706e+01,2.496702844902959484e+01,2.478844926134052074e+01,2.504639697689139055e+01
4.899999999999999432e+02,5.668260600713269071e+01,2.774107570472158812e+01,1.287900909082461887e+01,2.999365572649918477e+01,-4.139309789174583365e-01,3.593293272435698782e+01,2.588304942737556402e+01,2.586306228242579763e+01,2.502360219453584733e+01,2.484371788998799602e+01,2.510355077433488091e+01
4.949999999999998863e+02,5.667141001003165712e+01,2.776372065328277117e+01,1.289251160850868239e+01,3.003997563724702147e+01,-5.815073298063887508e-01,3.641135810824186336e+01,2.594556333820439065e+01,2.592543214380818384e+01,2.507992197916767907e+01,2.489874122960184977e+01,2.516044675675247788e+01
5.000000000000000000e+02,5.665677636479976087e+01,2.778564568610628882e+01,1.290643218162950490e+01,3.008578641163528644e+01,-7.486054331767171277e-01,3.689360880344518989e+01,2.600777672816938590e+01,2.598750244146238231e+01,2.513598239976844440e+01,2.495351381940545110e+01,2.521707954659643036e+01
5.049999999999999432e+02,5.663875722081090913e+01,2.780685334749581372e+01,1.292075023019410018e+01,3.013109259409662144e+01,-9.152333269472683330e-01,3.737960453097733904e+01,2.606968456889759977e+01,2.604926814065576579e+01,2.519177815449888413e+01,2.500803030032240670e+01,2.527344386746619875e+01
5.099999999999999432e+02,5.661740321240458229e+01,2.782734605115367543e+01,1.293544562883316829e+01,3.017589851605207585e+01,-1.081398976269055234e+00,3.786926493296265051e+01,2.613128192846856379e+01,2.611072430315043746e+01,2.524730403978925608e+01,2.506228541192614401e+01,2.532953454106174362e+01
5.149999999999998863e+02,5.659276350488519114e+01,2.784712608599718919e+01,1.295049869683610488e+01,3.022020830380163048e+01,-1.247110274181610245e+00,3.836250958044004733e+01,2.619256396848273738e+01,2.617186608427140726e+01,2.530255494739571276e+01,2.511627398949378076e+01,2.538534648424101192e+01
5.200000000000000000e+02,5.656488583921666446e+01,2.786619562175611620e+01,1.296589018839441465e+01,3.026402588614096700e+01,-1.412375042259359059e+00,3.885925798138819687e+01,2.625352594123071981e+01,2.623268873007552671e+01,2.535752586155754074e+01,2.516999096116083123e+01,2.544087470617829538e+01
5.250000000000000000e+02,5.653381657544585437e+01,2.788455671435914596e+01,1.298160128304964722e+01,3.030735500171370944e+01,-1.577201031248133267e+00,3.935942958897064159e+01,2.631416318695999124e+01,2.629318757461793865e+01,2.541221185625195744e+01,2.522343134517353747e+01,2.549611430562014291e+01
5.300000000000000000e+02,5.649960073488732348e+01,2.790221131111702135e+01,1.299761357634206860e+01,3.035019920610833211e+01,-1.741595921692110860e+00,3.986294380999692066e+01,2.637447113123598541e+01,2.635335803731289772e+01,2.546660809254337465e+01,2.527659024723562098e+01,2.555106046823570409e+01
5.349999999999998863e+02,5.646228204110168036e+01,2.791916125570973861e+01,1.301390907065630032e+01,3.039256187870833870e+01,-1.905567324551262987e+00,4.036972001359472983e+01,2.643444528239440672e+01,2.641319562038578894e+01,2.552070981602394539e+01,2.532946285794641028e+01,2.560570846405839873e+01
5.399999999999998863e+02,5.642190295969882641e+01,2.793540829298486017e+01,1.303047016626023513e+01,3.043444622930430299e+01,-2.069122781809581646e+00,4.087967754008875687e+01,2.649408122908184993e+01,2.647269590641348813e+01,2.557451235434250947e+01,2.538204445032730305e+01,2.566005364501593178e+01
5.450000000000000000e+02,5.637850473699699450e+01,2.795095407357390727e+01,1.304727965253359834e+01,3.047585530447583224e+01,-2.232269767074178457e+00,4.139273571008118324e+01,2.655337463788177033e+01,2.653185455595007269e+01,2.562801111481897465e+01,2.543433037743373859e+01,2.571409144254574031e+01
5.500000000000000000e+02,5.633212743756772767e+01,2.796580015833332311e+01,1.306432069938256824e+01,3.051679199375141138e+01,-2.395015686165494984e+00,4.190881383372911984e+01,2.661232125102308288e+01,2.659066730523512945e+01,2.568120158214136595e+01,2.548631607004984545e+01,2.576781736529314770e+01
5.549999999999998863e+02,5.628280998069636354e+01,2.797994802261654002e+01,1.308157684883693150e+01,3.055725903555375922e+01,-2.557367877698776493e+00,4.242783122021367603e+01,2.667091688416858020e+01,2.664912996398192746e+01,2.573407931614282873e+01,2.553799703446302161e+01,2.582122699688940770e+01
5.599999999999998863e+02,5.623059017578685115e+01,2.799339906038321502e+01,1.309903200682630953e+01,3.059725902293804722e+01,-2.719333613656958359e+00,4.294970718739557469e+01,2.672915742428061847e+01,2.670723841324282688e+01,2.578663994965593176e+01,2.558936885031588560e+01,2.587431599380706260e+01
5.650000000000000000e+02,5.617550475673934329e+01,2.800615458815164160e+01,1.311667043513203801e+01,3.063679440913011831e+01,-2.880920099955117220e+00,4.347436107165181340e+01,2.678703882756147081e+01,2.676498860334937291e+01,2.583887918644171933e+01,2.564042716853293413e+01,2.592708008329006475e+01
5.700000000000000000e+02,5.611758941532811917e+01,2.801821584880003613e+01,1.313447674351133188e+01,3.067586751287159785e+01,-3.042134476996681602e+00,4.400171223788791508e+01,2.684455711746587170e+01,2.682237655192458803e+01,2.589079279919103982e+01,2.569116770931956140e+01,2.597951506135613542e+01
5.749999999999998863e+02,5.605687883360694457e+01,2.802958401522229082e+01,1.315243588199043678e+01,3.071448052357856540e+01,-3.202983820221553479e+00,4.453168008972018299e+01,2.690170838278341492e+01,2.687939834196508926e+01,2.594237662759580232e+01,2.574158626023094953e+01,2.603161679086906233e+01
5.799999999999998863e+02,5.599340671536825909e+01,2.804026019384347279e+01,1.317053313332351472e+01,3.075263550632014642e+01,-3.363475140646262851e+00,4.506418407982201302e+01,2.695848877578839975e+01,2.693605011999069987e+01,2.599362657648774544e+01,2.579167867430854244e+01,2.608338119967849877e+01
5.850000000000000000e+02,5.592720581668216795e+01,2.805024542800025600e+01,1.318875410561403783e+01,3.079033440662333376e+01,-3.523615385396309474e+00,4.559914372042828745e+01,2.701489451045494050e+01,2.699232809425929247e+01,2.604453861404256543e+01,2.584144086828183617e+01,2.613480427882510426e+01
5.900000000000000000e+02,5.585830797554030624e+01,2.805954070119126698e+01,1.320708472509557119e+01,3.082757905510998242e+01,-3.683411438230862700e+00,4.613647859399188889e+01,2.707092186073513673e+01,2.704822853304470698e+01,2.609510877004713336e+01,2.589086882083336505e+01,2.618588208080880264e+01
5.950000000000000000e+02,5.578674414062937359e+01,2.806814694020210510e+01,1.322551122906881815e+01,3.086437117197172952e+01,-3.842870120059964645e+00,4.667610836398618090e+01,2.712656715889820092e+01,2.710374776297561894e+01,2.614533313422780125e+01,2.593995857092469137e+01,2.623661071791806165e+01
5.999999999999998863e+02,5.571254439925836976e+01,2.807606501810965227e+01,1.324402015899188001e+01,3.090071237128857362e+01,-4.001998189454327282e+00,4.721795278584670541e+01,2.718182679392849366e+01,2.715888216743334382e+01,2.619520785463763346e+01,2.598870621618140575e+01,2.628698636061817240e+01
6.049999999999998863e+02,5.563573800446301476e+01,2.808329575717019111e+01,1.326259835372074747e+01,3.093660416519636769e+01,-4.160802343147929960e+00,4.776193171804611382e+01,2.723669720998050892e+01,2.721362818500654868e+01,2.624472913610070179e+01,2.603710791133515912e+01,2.633700523599649301e+01
6.100000000000000000e+02,5.555635340131029665e+01,2.808983993159554871e+01,1.328123294289704148e+01,3.097204796790856207e+01,-4.319289216533473308e+00,4.830796513329519115e+01,2.729117490488885878e+01,2.726798230800099887e+01,2.629389323871141926e+01,2.608515986672079379e+01,2.638666362626280559e+01
6.150000000000000000e+02,5.547441825242555780e+01,2.809569827022147592e+01,1.329991134048011858e+01,3.100704509959718180e+01,-4.477465384150892902e+00,4.885597312986362795e+01,2.734525642873142814e+01,2.732194108100248187e+01,2.634269647638714673e+01,2.613285834682671549e+01,2.643595786730289277e+01
6.199999999999998863e+02,5.538995946276392601e+01,2.810087145907219863e+01,1.331862123842069856e+01,3.104159679013794815e+01,-4.635337360169034859e+00,4.940587594301342733e+01,2.739893838244393720e+01,2.737550109949109611e+01,2.639113521547222874e+01,2.618019966889675487e+01,2.648488434728355045e+01
6.249999999999998863e+02,5.530300320364734290e+01,2.810536014382504888e+01,1.333735060047315457e+01,3.107570418272424817e+01,-4.792911598860603917e+00,4.995759395653799828e+01,2.745221741648407843e+01,2.742865900850517846e+01,2.643920587339174233e+01,2.622718020158172081e+01,2.653343950530730311e+01
6.300000000000000000e+02,5.521357493608802969e+01,2.810916493217886014e+01,1.335608765614376914e+01,3.110936833735446072e+01,-4.950194495070512346e+00,5.051104771439975849e+01,2.750509022954366145e+01,2.748141150135317901e+01,2.648690491735325381e+01,2.627379636363898285e+01,2.658161983011514806e+01
6.350000000000000000e+02,5.512169943341852729e+01,2.811228639612967584e+01,1.337482089477218494e+01,3.114259023419709038e+01,-5.107192384677766483e+00,5.106615793245902779e+01,2.755755356730705685e+01,2.753375531837188817e+01,2.653422886309498452e+01,2.632004462267850542e+01,2.662942185883563795e+01
6.399999999999998863e+02,5.502740080324817740e+01,2.811472507415732025e+01,1.339353905974342140e+01,3.117537077683790159e+01,-5.263911545051017882e+00,5.162284551028704982e+01,2.760960422125439706e+01,2.758568724572938180e+01,2.658117427367880126e+01,2.636592149395367812e+01,2.667684217577885164e+01
6.449999999999998863e+02,5.493070250876503735e+01,2.811648147332603997e+01,1.341223114282780315e+01,3.120771079541318471e+01,-5.420358195497859910e+00,5.218103154305529046e+01,2.766123902750801022e+01,2.763720411427123125e+01,2.662773775832648582e+01,2.641142353919547148e+01,2.672387741127360172e+01
6.499999999999998863e+02,5.483162738940222170e+01,2.811755607130248436e+01,1.343088637864622648e+01,3.123961104963306212e+01,-5.576538497707991482e+00,5.274063733349375838e+01,2.771245486572060912e+01,2.768830279840844710e+01,2.667391597129784131e+01,2.645654736548842934e+01,2.677052424054647162e+01
6.550000000000000000e+02,5.473019768088672521e+01,2.811794931829415489e+01,1.344949423925825371e+01,3.127107223169873862e+01,-5.732458556190403343e+00,5.330158440391066677e+01,2.776324865800379271e+01,2.773898021504577116e+01,2.671970561080918927e+01,2.650128962418706635e+01,2.681677938264124350e+01
6.600000000000000000e+02,5.462643503468854789e+01,2.811766163891118353e+01,1.346804442887049191e+01,3.130209496911726674e+01,-5.888124418704621554e+00,5.386379450826550652e+01,2.781361736789552452e+01,2.778923332254889544e+01,2.676510341799087556e+01,2.654564700987130266e+01,2.686263959937735635e+01
6.649999999999998863e+02,5.452036053688743067e+01,2.811669343395444542e+01,1.348652687866287181e+01,3.133267982741751467e+01,-6.043542076686203579e+00,5.442718964428799922e+01,2.786355799936519873e+01,2.783905911974931513e+01,2.681010617588247413e+01,2.658961625933957862e+01,2.690810169434598009e+01
6.699999999999998863e+02,5.441199472647402047e+01,2.811504508213267783e+01,1.350493174173034916e+01,3.136282731277066560e+01,-6.198717465666513604e+00,5.499169206563470880e+01,2.791306759585505404e+01,2.788845464498549376e+01,2.685471070846435282e+01,2.663319415063838846e+01,2.695316251194255130e+01
6.750000000000000000e+02,5.430135761310197040e+01,2.811271694171131230e+01,1.352324938813772626e+01,3.139253787451864497e+01,-6.353656465686909449e+00,5.555722429407553875e+01,2.796214323935662804e+01,2.793741697517912570e+01,2.689891387972440384e+01,2.667637750212696091e+01,2.699781893643437414e+01
6.800000000000000000e+02,5.418846869430674928e+01,2.810970935209557808e+01,1.354147040008522751e+01,3.142181190761364462e+01,-6.508364901707449413e+00,5.612370913170196474e+01,2.801078204952110795e+01,2.798594322494523112e+01,2.694271259275869568e+01,2.671916317157586107e+01,2.704206789106216746e+01
6.849999999999998863e+02,5.407334697220682074e+01,2.810602263535035661e+01,1.355958556718257135e+01,3.145064975497185600e+01,-6.662848544010230967e+00,5.669106967314908019e+01,2.805898118280236986e+01,2.803403054573498210e+01,2.698610378890487738e+01,2.676154805529841951e+01,2.708590633717440355e+01
6.899999999999998863e+02,5.395601096970234067e+01,2.810165709765918152e+01,1.357758588182928428e+01,3.147905170974440381e+01,-6.817113108597417259e+00,5.725922931782304914e+01,2.810673783163159101e+01,2.808167612501009103e+01,2.702908444690723755e+01,2.680352908731375905e+01,2.712933127339321970e+01
6.949999999999998863e+02,5.383647874618596774e+01,2.809661303072464733e+01,1.359546253469905075e+01,3.150701801750834008e+01,-6.971164257584062440e+00,5.782811178212588032e+01,2.815404922362233364e+01,2.812887718544767424e+01,2.707165158211228828e+01,2.684510323854041047e+01,2.717233973481089038e+01
7.000000000000000000e+02,5.371476791278013962e+01,2.809089071311248631e+01,1.361320691032595853e+01,3.153454887838050880e+01,-7.125007599585852169e+00,5.839764111166939387e+01,2.820091262080503469e+01,2.817563098417453560e+01,2.711380224569384012e+01,2.688626751601939802e+01,2.721492879221580452e+01
7.049999999999998863e+02,5.359089564711479881e+01,2.808449041154142023e+01,1.363081058279048996e+01,3.156164444905698829e+01,-7.278648690101814367e+00,5.896774169346991101e+01,2.824732531888994558e+01,2.822193481202985765e+01,2.715553352390653430e+01,2.692701896216581403e+01,2.725709555134684692e+01
7.099999999999998863e+02,5.346487870765896133e+01,2.807741238212082990e+01,1.364826531150318623e+01,3.158830484478064449e+01,-7.432093031892139656e+00,5.953833826811563767e+01,2.829328464655744213e+01,2.826778599285533033e+01,2.719684253736687296e+01,2.696735465404790943e+01,2.729883715217529527e+01
7.149999999999998863e+02,5.333673344761943014e+01,2.806965687153827460e+01,1.366556303708393649e+01,3.161453014123938843e+01,-7.585346075351119488e+00,6.010935594189811582e+01,2.833878796477480222e+01,2.831318188281167991e+01,2.723772644036073842e+01,2.700727170269267319e+01,2.734015076821320633e+01
7.200000000000000000e+02,5.320647582841939283e+01,2.806122411819869455e+01,1.368269587733488279e+01,3.164032037639747941e+01,-7.738413218875368038e+00,6.068072019889972779e+01,2.838383266613853806e+01,2.835811986972081300e+01,2.727818242017653816e+01,2.704676725241704105e+01,2.738103360584741708e+01
7.249999999999998863e+02,5.307412143276931005e+01,2.805211435331720082e+01,1.369965612330495652e+01,3.166567555226225750e+01,-7.891299809227357187e+00,6.125235691302875551e+01,2.842841617424136302e+01,2.840259737243255955e+01,2.731820769646304825e+01,2.708583848018385609e+01,2.742148290369823371e+01
7.299999999999998863e+02,5.293968547734219499e+01,2.804232780196717201e+01,1.371643623544413160e+01,3.169059563658856149e+01,-8.044011141894410244e+00,6.182419235999395823e+01,2.847253594306294389e+01,2.844661184021522260e+01,2.735779952061110976e+01,2.712448259498164305e+01,2.746149593200197003e+01
7.349999999999998863e+02,5.280318282506516425e+01,2.803186468408539156e+01,1.373302883984546696e+01,3.171508056452296387e+01,-8.196552461443124216e+00,6.239615322920993634e+01,2.851618945638361780e+01,2.849016075216907495e+01,2.739695517515832179e+01,2.716269683722743267e+01,2.750106999201648250e+01
7.400000000000000000e+02,5.266462799703850806e+01,2.802072521543585282e+01,1.374942672457308745e+01,3.173913024018999707e+01,-8.348928961869432896e+00,6.296816663562556471e+01,2.855937422722025332e+01,2.853324161666201064e+01,2.743567197321597817e+01,2.720047847819181186e+01,2.754020241544892755e+01
7.450000000000000000e+02,5.252403518409344940e+01,2.800890960853381983e+01,1.376562283607427872e+01,3.176274453822231436e+01,-8.501145786944272587e+00,6.354016013146682695e+01,2.860208779728345618e+01,2.857585197078657302e+01,2.747394725791739134e+01,2.723782481944540379e+01,2.757889056390492399e+01
